listing_id,title,property_type,specific_type,bedrooms,area_sqft,price_ksh,county,city,area_name,url,price_disclosed,area_sqm,price_per_sqm,price_m,property_category
3836496,3 Bed Townhouse With Staff Quarters In Kitengela,Houses For Sale,Townhouses For Sale,3,46452.0,13500000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kitengela-3836496,True,4315.530156,3128.236743110364,13.5,House/Townhouse
3836138,3 Bed Apartment With En Suite At Kilimani,Apartments For Sale,Other Apartments For Sale,3,,19000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3836138,True,,,19.0,Apartment/Flat
3836031,0.5 Ac Land In Karen,Land For Sale,Other Land For Sale,0,5.0,47000000.0,Nairobi,Karen,Karen,https://www.buyrentkenya.com/listings/05-ac-land-for-sale-karen-3836031,True,0.464515,101180801.48111472,47.0,Land
3836564,2 Bed House With En Suite At 00502,Houses For Sale,Other Houses For Sale,2,13.0,7500000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-kilimani-3836564,True,1.207739,6209950.991066779,7.5,House/Townhouse
3836319,4 Bed Townhouse With En Suite In Kiambu Road,Houses For Sale,Townhouses For Sale,4,,65000000.0,Nairobi,Kiambu Road,Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3836319,True,,,65.0,House/Townhouse
3836398,Land In Kileleshwa,Land For Sale,Other Land For Sale,0,,1500000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/land-for-sale-kileleshwa-3836398,True,,,1500.0,Land
3835591,3 Bed Apartment With En Suite At Westlands,Apartments For Sale,Other Apartments For Sale,3,118.0,15100000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3835591,True,10.962554,1377416.248075038,15.1,Apartment/Flat
3835590,Studio Apartment With En Suite At Westlands,Apartments For Sale,Other Apartments For Sale,0,36.0,4900000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/studio-apartment-for-sale-westlands-area-3835590,True,3.344508,1465088.4375220512,4.9,Apartment/Flat
3825398,2 Bed Apartment With Swimming Pool In Tatu City,Apartments For Sale,Other Apartments For Sale,2,,10400000.0,Kiambu,Ruiru,Tatu City,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-tatu-city-3825398,True,,,10.4,Apartment/Flat
3825399,3 Bed Townhouse With Swimming Pool In Tatu City,Houses For Sale,Townhouses For Sale,3,,35000000.0,Kiambu,Ruiru,Tatu City,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-tatu-city-3825399,True,,,35.0,House/Townhouse
3836553,5 Bed House With En Suite In Runda,Houses For Sale,Other Houses For Sale,5,25.0,65000000.0,Nairobi,Westlands,Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3836553,True,2.322575,27986179.13307428,65.0,House/Townhouse
3836543,4 Bed House With Staff Quarters At Old Runda,Houses For Sale,Other Houses For Sale,4,5.0,100000000.0,Nairobi,Westlands,Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3836543,True,0.464515,215278301.02364832,100.0,House/Townhouse
3834028,2 Bed Apartment With En Suite At Syokimau,Apartments For Sale,Other Apartments For Sale,2,110.0,7500000.0,Machakos,Syokimau,Syokimau,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-syokimau-3834028,True,10.21933,733903.2989442557,7.5,Apartment/Flat
3834017,Studio Apartment With En Suite At Syokimau,Apartments For Sale,Other Apartments For Sale,0,38.0,3500000.0,Machakos,Syokimau,Syokimau,https://www.buyrentkenya.com/listings/studio-apartment-for-sale-syokimau-3834017,True,3.530314,991413.2283983803,3.5,Apartment/Flat
3832397,1 Bed Apartment With En Suite At Syokimau,Apartments For Sale,Other Apartments For Sale,1,55.0,4900000.0,Machakos,Syokimau,Syokimau,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-syokimau-3832397,True,5.109665,958966.9772871608,4.9,Apartment/Flat
3834033,3 Bed Apartment With En Suite At Syokimau,Apartments For Sale,Other Apartments For Sale,3,145.0,9700000.0,Machakos,Syokimau,Syokimau,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-syokimau-3834033,True,13.470935,720068.7999756512,9.7,Apartment/Flat
3836544,"7,500 Ft² Commercial Property With Backup Generator At Donholm",Commercial Property For Sale,Other Commercial Property For Sale,0,7500.0,140000000.0,Nairobi,Donholm,Donholm,https://www.buyrentkenya.com/listings/7500-ft2-commercial-property-for-sale-donholm-3836544,True,696.7725,200926.41428873842,140.0,Commercial
3836541,1.2 Ac Commercial Land At Waiyaki Way,Land For Sale,Commercial Land For Sale,0,12.0,140000000.0,Nairobi,Westlands,Waiyaki Way,https://www.buyrentkenya.com/listings/12-ac-commercial-land-for-sale-waiyaki-way-3836541,True,1.114836,125579008.93046153,140.0,Land
3836539,5 Ac Residential Land At Nanyuki,Land For Sale,Residential Land For Sale,0,5.0,20000000.0,Laikipia,Nanyuki,Nanyuki,https://www.buyrentkenya.com/listings/5-ac-residential-land-for-sale-nanyuki-3836539,True,0.464515,43055660.20472966,20.0,Land
3836538,4 Bed House With Staff Quarters At Old Runda,Houses For Sale,Other Houses For Sale,4,5.0,85000000.0,Nairobi,Westlands,Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3836538,True,0.464515,182986555.87010106,85.0,House/Townhouse
3836537,0.25 Ac Residential Land At Nakuru,Land For Sale,Residential Land For Sale,0,25.0,550000.0,Nakuru,Nakuru,Nakuru,https://www.buyrentkenya.com/listings/025-ac-residential-land-for-sale-nakuru-town-3836537,True,2.322575,236806.13112601315,0.55,Land
3836536,Land At Off Kangundo Rd,Land For Sale,Other Land For Sale,0,,64000000.0,Nairobi,Kamulu Joska Malaa,Kamulu,https://www.buyrentkenya.com/listings/land-for-sale-kamulu-3836536,True,,,64.0,Land
3836534,0.25 Ac Commercial Land At Waiyaki Way,Land For Sale,Commercial Land For Sale,0,25.0,18000000.0,Nairobi,Westlands,Waiyaki Way,https://www.buyrentkenya.com/listings/025-ac-commercial-land-for-sale-waiyaki-way-3836534,True,2.322575,7750018.83685134,18.0,Land
3836532,3 Bed Apartment With En Suite At Waiyaki Way,Apartments For Sale,Other Apartments For Sale,3,19000.0,75000000.0,Nairobi,Westlands,Waiyaki Way,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-waiyaki-way-3836532,True,1765.157,42489.13835993059,75.0,Apartment/Flat
3836530,1 Bed Apartment With Swimming Pool In Kilimani,Apartments For Sale,Other Apartments For Sale,1,56.0,6000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3836530,True,5.202568,1153276.6126266874,6.0,Apartment/Flat
3828343,1 Bed Apartment With Gym In Kilimani,Apartments For Sale,Other Apartments For Sale,1,,10500000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3828343,True,,,10.5,Apartment/Flat
3835020,3 Bed Apartment With En Suite In Nyali Area,Apartments For Sale,Other Apartments For Sale,3,,29000000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-nyali-area-3835020,True,,,29.0,Apartment/Flat
3834724,0.045 Ha Land At Ngong,Land For Sale,Other Land For Sale,0,45.0,1100000.0,Kajiado,Ngong,Kimuka,https://www.buyrentkenya.com/listings/0045-ha-land-for-sale-kimuka-3834724,True,4.180635,263117.92347334797,1.1,Land
3836529,0.125 Ac Residential Land At Kitengela,Land For Sale,Residential Land For Sale,0,125.0,1100000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/0125-ac-residential-land-for-sale-kitengela-3836529,True,11.612875,94722.45245040525,1.1,Land
3836527,2 Bed Apartment With En Suite At Westlands,Apartments For Sale,Other Apartments For Sale,2,90.0,11850000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3836527,True,8.36127,1417248.8150723516,11.85,Apartment/Flat
3836524,6 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,6,630.0,100000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/6-bedroom-apartment-for-sale-lavington-3836524,True,58.52889,1708557.9446321295,100.0,Apartment/Flat
3836514,1 Bed Apartment With Swimming Pool In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,8400000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3836514,True,,,8.4,Apartment/Flat
3833886,4 Bed House With En Suite In Loresho,Houses For Sale,Other Houses For Sale,4,,96000000.0,Nairobi,Westlands,Loresho,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3833886,True,,,96.0,House/Townhouse
3836518,Land In Kitengela,Land For Sale,Other Land For Sale,0,,720000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/land-for-sale-kitengela-3836518,True,,,0.72,Land
3836517,2 Bed Apartment With Swimming Pool At Lavington,Apartments For Sale,Other Apartments For Sale,2,,11000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-3836517,True,,,11.0,Apartment/Flat
3836513,1 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3836513,True,,,4.5,Apartment/Flat
3836508,5 Bed Villa With En Suite In Lavington,Houses For Sale,Villas For Sale,5,,65000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3836508,True,,,65.0,House/Townhouse
3836509,1 Bed Apartment With Swimming Pool At Lavington,Apartments For Sale,Other Apartments For Sale,1,,7900000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-3836509,True,,,7.9,Apartment/Flat
3836510,1 Bed Apartment With En Suite In Lower Kabete,Apartments For Sale,Other Apartments For Sale,1,,3900000.0,Nairobi,Westlands,Lower Kabete,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lower-kabete-3836510,True,,,3.9,Apartment/Flat
3836511,1 Bed Apartment With En Suite In Lower Kabete,Apartments For Sale,Other Apartments For Sale,1,,1700000.0,Nairobi,Westlands,Lower Kabete,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lower-kabete-3836511,True,,,1.7,Apartment/Flat
3836507,1 Bed Apartment With En Suite In Riverside,Apartments For Sale,Other Apartments For Sale,1,,7000000.0,Nairobi,Westlands,Riverside,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-riverside-3836507,True,,,7.0,Apartment/Flat
3836506,1 Bed Apartment With En Suite In Riverside,Apartments For Sale,Other Apartments For Sale,1,,6000000.0,Nairobi,Westlands,Riverside,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-riverside-3836506,True,,,6.0,Apartment/Flat
3836503,3 Bed Apartment With En Suite In Riverside,Apartments For Sale,Other Apartments For Sale,3,,19000000.0,Nairobi,Westlands,Riverside,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-riverside-3836503,True,,,19.0,Apartment/Flat
3836502,3 Bed Apartment With En Suite In Riverside,Apartments For Sale,Other Apartments For Sale,3,,17000000.0,Nairobi,Westlands,Riverside,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-riverside-3836502,True,,,17.0,Apartment/Flat
3836498,2 Bed Apartment With En Suite In Riverside,Apartments For Sale,Other Apartments For Sale,2,,12000000.0,Nairobi,Westlands,Riverside,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-riverside-3836498,True,,,12.0,Apartment/Flat
3836499,2 Bed Apartment With En Suite In Riverside,Apartments For Sale,Other Apartments For Sale,2,,8500000.0,Nairobi,Westlands,Riverside,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-riverside-3836499,True,,,8.5,Apartment/Flat
3836494,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4900000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3836494,True,,,4.9,Apartment/Flat
3836493,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3836493,True,,,4.5,Apartment/Flat
3836483,1 Bed Apartment With Swimming Pool In Kilimani,Apartments For Sale,Other Apartments For Sale,1,,5650000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3836483,True,,,5.65,Apartment/Flat
3836490,4 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,4,,20000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-3836490,True,,,20.0,Apartment/Flat
3739944,0.18 Ac Land In Westlands Area,Land For Sale,Other Land For Sale,0,18.0,28000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/018-ac-land-for-sale-westlands-area-3739944,True,1.672254,16743867.85739487,28.0,Land
3833883,Land In Naivasha,Land For Sale,Other Land For Sale,0,,700000.0,Nakuru,Naivasha,Naivasha,https://www.buyrentkenya.com/listings/land-for-sale-naivasha-3833883,True,,,0.7,Land
3833772,2 Bed Apartment With En Suite At Kambi Road,Apartments For Sale,Other Apartments For Sale,2,1200.0,6950000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-nyali-area-3833772,True,111.4836,62341.00800476483,6.95,Apartment/Flat
3836491,4 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,4,,20000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-3836491,True,,,20.0,Apartment/Flat
3836480,1 Bed Apartment With Swimming Pool At Westlands,Apartments For Sale,Other Apartments For Sale,1,,7800000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3836480,True,,,7.8,Apartment/Flat
3836481,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4900000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3836481,True,,,4.9,Apartment/Flat
3836482,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3836482,True,,,4.5,Apartment/Flat
3836479,3 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,3,,11000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3836479,True,,,11.0,Apartment/Flat
3836478,3 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,3,,11000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3836478,True,,,11.0,Apartment/Flat
3827922,1 Bed Apartment With En Suite At Peponi Road,Apartments For Sale,Other Apartments For Sale,1,,6100000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3827922,True,,,6.1,Apartment/Flat
3836474,2 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,2,,7000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-3836474,True,,,7.0,Apartment/Flat
3836475,2 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,2,,7000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-3836475,True,,,7.0,Apartment/Flat
3836471,4 Bed Apartment With En Suite At Mwamba Road,Apartments For Sale,Other Apartments For Sale,4,,34000000.0,Mombasa,Mombasa Island,Kizingo,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kizingo-3836471,True,,,34.0,Apartment/Flat
3560625,3 Bed House With En Suite At Nkoroi / Merisho,Houses For Sale,Other Houses For Sale,3,505.0,7000000.0,Kajiado,Ongata Rongai,Ongata Rongai,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ongata-rongai-6-3560625,True,46.916015,149202.78288767705,7.0,House/Townhouse
3601722,"1,011 M² Land At Kenyatta Road",Land For Sale,Other Land For Sale,0,1011.0,10000000.0,Kiambu,Juja,Juja,https://www.buyrentkenya.com/listings/1011-m2-land-for-sale-juja-5-3601722,True,93.924933,106468.00248449472,10.0,Land
3836467,2 Bed Apartment With En Suite At Kilimani,Apartments For Sale,Other Apartments For Sale,2,,13000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-3836467,True,,,13.0,Apartment/Flat
3836469,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4900000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3836469,True,,,4.9,Apartment/Flat
3836470,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3836470,True,,,4.5,Apartment/Flat
3836272,3 Bed Apartment With En Suite At Kilimani,Apartments For Sale,Other Apartments For Sale,3,2200.0,24000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3836272,True,204.3866,117424.52783108091,24.0,Apartment/Flat
3836466,3 Bed Apartment With En Suite At Oceanic Road,Apartments For Sale,Other Apartments For Sale,3,,14500000.0,Mombasa,Mombasa Island,Kizingo,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kizingo-3836466,True,,,14.5,Apartment/Flat
3830317,4 Bed House With En Suite In Mombasa Road,Houses For Sale,Other Houses For Sale,4,201.0,16500000.0,Nairobi,Mombasa Road,Mombasa Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mombasa-road-3830317,True,18.673503,883604.9668881088,16.5,House/Townhouse
3832757,4 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,4,,18500000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-3832757,True,,,18.5,Apartment/Flat
3836462,1 Bed Apartment With Gym At Westlands,Apartments For Sale,Other Apartments For Sale,1,,5400000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3836462,True,,,5.4,Apartment/Flat
3836465,0.88 Ac Land At Giriama Road,Land For Sale,Other Land For Sale,0,88.0,170000000.0,Mombasa,Mombasa Island,Tudor,https://www.buyrentkenya.com/listings/088-ac-land-for-sale-tudor-3836465,True,8.175464,20793926.803420577,170.0,Land
3836460,1 Ac Commercial Land In Tatu City,Land For Sale,Commercial Land For Sale,0,1.0,65000000.0,Kiambu,Ruiru,Tatu City,https://www.buyrentkenya.com/listings/1-ac-commercial-land-for-sale-tatu-city-3836460,True,0.092903,699654478.3268571,65.0,Land
3833568,2 Bed Apartment With En Suite At Nyali,Apartments For Sale,Other Apartments For Sale,2,1320.0,9900000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-nyali-area-3833568,True,122.63195999999999,80729.36288386813,9.9,Apartment/Flat
3815396,3 Bed Apartment With En Suite At As1930,Apartments For Sale,Other Apartments For Sale,3,,40000000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-nyali-area-3815396,True,,,40.0,Apartment/Flat
3833558,2 Bed Apartment With En Suite At Nyali,Apartments For Sale,Other Apartments For Sale,2,1200.0,9000000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-nyali-area-3833558,True,111.4836,80729.36288386812,9.0,Apartment/Flat
3836432,Furnished 2 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,2,,11000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/furnished-2-bedroom-apartment-for-sale-kilimani-3836432,True,,,11.0,Apartment/Flat
3836450,4 Bed Villa In Kyuna,Houses For Sale,Villas For Sale,4,,97500000.0,Nairobi,Westlands,Kyuna,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kyuna-3836450,True,,,97.5,House/Townhouse
3836446,4 Bed Townhouse With Swimming Pool In Syokimau,Houses For Sale,Townhouses For Sale,4,,17000000.0,Machakos,Syokimau,Syokimau,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3836446,True,,,17.0,House/Townhouse
3836457,5 Ac Land In Karen,Land For Sale,Other Land For Sale,0,5.0,400000000.0,Nairobi,Karen,Karen,https://www.buyrentkenya.com/listings/5-ac-land-for-sale-karen-3836457,True,0.464515,861113204.0945933,400.0,Land
3836410,2 Bed Apartment With En Suite In Thika Road,Apartments For Sale,Other Apartments For Sale,2,,15000000.0,Nairobi,Thika Road,Thika Road,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-thika-road-3836410,True,,,15.0,Apartment/Flat
3836454,4 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,4,,20000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-3836454,True,,,20.0,Apartment/Flat
3836455,4 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,4,,20000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-3836455,True,,,20.0,Apartment/Flat
3836449,2 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,2,,7600000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3836449,True,,,7.6,Apartment/Flat
3836453,2 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,2,,8000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3836453,True,,,8.0,Apartment/Flat
3836430,1 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-3836430,True,,,4.5,Apartment/Flat
3836445,1 Bed Apartment With En Suite In Kileleshwa,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-3836445,True,,,4.5,Apartment/Flat
3836431,4 Bed House With En Suite In Muthaiga,Houses For Sale,Other Houses For Sale,4,,30000000.0,Nairobi,Muthaiga,Muthaiga,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-muthaiga-3836431,True,,,30.0,House/Townhouse
3836443,Land At Rapta Road,Land For Sale,Other Land For Sale,0,,380000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/land-for-sale-westlands-area-3836443,True,,,380.0,Land
3836436,2 Bed Apartment With En Suite At Westlands Road,Apartments For Sale,Other Apartments For Sale,2,,14100000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3836436,True,,,14.1,Apartment/Flat
3836411,3 Bed Apartment With En Suite In Thika Road,Apartments For Sale,Other Apartments For Sale,3,,17000000.0,Nairobi,Thika Road,Thika Road,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-thika-road-3836411,True,,,17.0,Apartment/Flat
3836438,0.2 Ac Residential Land In Thika,Land For Sale,Residential Land For Sale,0,2.0,3000000.0,Kiambu,Thika,Thika,https://www.buyrentkenya.com/listings/02-ac-residential-land-for-sale-thika-3836438,True,0.185806,16145872.576773625,3.0,Land
3836433,0.35 Ac Residential Land In Thika,Land For Sale,Residential Land For Sale,0,35.0,4500000.0,Kiambu,Thika,Thika,https://www.buyrentkenya.com/listings/035-ac-residential-land-for-sale-thika-3836433,True,3.251605,1383931.935152025,4.5,Land
3836429,Serviced 1 Bed Apartment With En Suite In Diani,Apartments For Sale,Other Apartments For Sale,1,90.0,14500000.0,Kwale,Diani,Diani,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-diani-3836429,True,8.36127,1734186.3138016115,14.5,Apartment/Flat
3836424,4 Bed Townhouse With Staff Quarters At Ongata Rongai,Houses For Sale,Townhouses For Sale,4,,16900000.0,Kajiado,Ongata Rongai,Ongata Rongai,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ongata-rongai-3836424,True,,,16.9,House/Townhouse
3836426,10 Bed House With En Suite In Diani,Houses For Sale,Other Houses For Sale,10,,507000000.0,Kwale,Diani,Diani,https://www.buyrentkenya.com/listings/furnished-10-bedroom-house-for-sale-diani-3836426,True,,,507.0,House/Townhouse
3836391,5 Bed House With Garden In Runda,Houses For Sale,Other Houses For Sale,5,,85000000.0,Nairobi,Westlands,Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3836391,True,,,85.0,House/Townhouse
3836419,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4900000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3836419,True,,,4.9,Apartment/Flat
3833791,1 Bed Apartment With En Suite At Menelik - Chania Ave Junction,Apartments For Sale,Other Apartments For Sale,1,,6400000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3833791,True,,,6.4,Apartment/Flat
3833592,Serviced 3 Bed Apartment With En Suite At George Padmore Road,Apartments For Sale,Other Apartments For Sale,3,200.0,19500000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/furnished-3-bedroom-apartment-for-sale-kilimani-3833592,True,18.5806,1049481.7174902856,19.5,Apartment/Flat
3832711,Land In Athi River,Land For Sale,Other Land For Sale,0,,,Machakos,Athi River,Athi River,https://www.buyrentkenya.com/listings/land-for-sale-athi-river-area-3832711,False,,,,Land
3836421,1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,4500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3836421,True,,,4.5,Apartment/Flat
3836417,4 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,4,,17000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-3836417,True,,,17.0,Apartment/Flat
